67,2022-06-08,2022-09-02,2022-06-04,116
68,2022-07-21,2022-09-28,2022-07-18,117
69,2022-10-09,2023-01-19,2022-10-08,119
70,2022-09-29,2023-03-11,2022-09-27,121
71,2022-11-25,2023-01-23,2022-11-23,123
72,2022-08-25,2023-01-25,2022-08-22,124
73,2022-06-12,2022-11-30,2022-06-08,125
74,2022-03-06,2022-05-24,2022-03-03,126
75,2022-04-20,2022-08-22,2022-04-20,127
76,2022-06-03,2022-11-04,2022-06-01,128
77,2022-09-20,2023-02-16,2022-09-16,129
78,2022-07-19,2022-08-29,2022-07-19,131
79,2022-11-19,2023-04-11,2022-11-16,132
80,2023-01-08,2023-03-03,2023-01-07,133
81,2022-03-02,2022-06-13,2022-02-27,134
82,2022-08-29,2022-11-13,2022-08-25,135
83,2022-08-11,2022-10-29,2022-08-10,136
84,2022-08-07,2023-02-02,2022-08-07,137
85,2017-08-03,2017-12-30,2017-07-31,138
86,2017-07-06,2017-12-28,2017-07-05,140
87,2017-07-31,2017-12-06,2017-07-29,141
88,2017-12-27,2018-04-20,2017-12-25,143
89,2017-09-27,2017-12-16,2017-09-24,147
90,2017-06-05,2017-08-24,2017-06-03,149
91,2017-07-29,2017-08-30,2017-07-28,150
92,2017-05-19,2017-10-02,2017-05-19,154
93,2017-07-10,2017-08-15,2017-07-09,155
94,2017-04-29,2017-06-14,2017-04-29,157
95,2017-04-10,2017-07-09,2017-04-06,158
96,2017-06-05,2017-09-09,2017-06-01,159
97,2017-02-23,2017-07-20,2017-02-20,160
98,2018-01-15,2018-03-03,2018-01-12,161
99,2017-11-13,2018-02-27,2017-11-11,162
100,2017-03-03,2017-07-08,2017-03-03,163
101,2017-09-22,2018-01-16,2017-09-19,164
102,2017-12-08,2018-04-28,2017-12-06,167
103,2017-08-26,2017-12-07,2017-08-26,168
104,2017-04-24,2017-08-08,2017-04-24,170
105,2017-03-21,2017-04-28,2017-03-20,173
106,2017-10-07,2018-01-11,2017-10-07,175
107,2023-03-19,2023-06-20,2023-03-18,177
108,2023-05-12,2023-06-25,2023-05-10,178
109,2024-01-17,2024-03-25,2024-01-16,179
110,2023-03-18,2023-07-08,2023-03-18,180
111,2023-03-26,2023-07-21,2023-03-25,182
112,2023-11-02,2024-02-15,2023-10-31,183
113,2023-10-09,2024-02-07,2023-10-08,186
114,2023-08-27,2024-01-09,2023-08-25,187
115,2024-01-13,2024-03-02,2024-01-12,189
116,2023-03-17,2023-07-23,2023-03-15,191
117,2023-07-15,2023-11-25,2023-07-13,193
118,2023-11-30,2024-01-11,2023-11-29,194
119,2023-08-24,2023-12-18,2023-08-24,195
120,2023-10-31,2024-03-31,2023-10-27,198
121,2023-10-23,2024-03-10,2023-10-19,199
122,2023-06-15,2023-09-27,2023-06-13,203
123,2023-08-12,2023-12-26,2023-08-10,204
124,2023-09-25,2024-03-10,2023-09-25,205
125,2023-05-27,2023-07-29,2023-05-26,208
126,2023-04-09,2023-08-29,2023-04-08,210
127,2023-05-29,2023-07-11,2023-05-29,211
128,2023-07-06,2023-12-27,2023-07-02,212
129,2023-04-24,2023-06-12,2023-04-21,213
130,2024-01-23,2024-04-24,2024-01-20,214
131,2023-06-18,2023-07-28,2023-06-18,215
132,2023-02-01,2023-05-26,2023-01-29,216
133,2023-05-16,2023-10-06,2023-05-14,217
134,2024-01-05,2024-04-14,2024-01-02,218
135,2022-09-10,2022-12-13,2022-09-07,221
136,2022-05-09,2022-07-25,2022-05-07,223
137,2023-01-16,2023-06-17,2023-01-16,225
138,2022-04-09,2022-07-16,2022-04-08,227
139,2022-06-19,2022-10-31,2022-06-18,228
140,2022-07-13,2022-09-27,2022-07-12,232
141,2022-03-08,2022-09-02,2022-03-04,235
142,2022-10-10,2023-03-15,2022-10-08,237
143,2022-01-28,2022-06-26,2022-01-26,239
144,2022-09-17,2022-12-07,2022-09-15,240
145,2022-11-08,2023-01-20,2022-11-08,241
146,2022-04-27,2022-06-27,2022-04-24,242
147,2022-10-23,2023-03-20,2022-10-21,243
148,2022-03-29,2022-04-28,2022-03-25,244
149,2022-04-11,2022-07-25,2022-04-11,246
150,2022-03-21,2022-06-20,2022-03-21,249
151,2020-04-09,2020-06-07,2020-04-06,250
152,2020-12-12,2021-03-29,2020-12-10,251
153,2020-08-14,2020-10-23,2020-08-10,253
154,2020-09-19,2020-11-17,2020-09-18,256
155,2021-01-04,2021-04-22,2021-01-02,257
156,2020-12-07,2021-05-13,2020-12-04,258
157,2020-03-22,2020-04-24,2020-03-18,261
158,2020-08-31,2021-01-01,2020-08-28,262
159,2020-05-03,2020-10-23,2020-05-01,268
160,2020-06-12,2020-10-01,2020-06-10,269
161,2020-03-24,2020-05-25,2020-03-20,270
162,2020-11-09,2020-12-21,2020-11-09,271
163,2020-03-23,2020-07-26,2020-03-22,272
164,2020-05-15,2020-10-09,2020-05-14,273
165,2021-02-02,2021-03-17,2021-02-02,274
166,2020-05-13,2020-10-10,2020-05-09,275
167,2020-09-11,2021-02-03,2020-09-09,276
168,2020-06-03,2020-09-04,2020-05-31,277
169,2020-04-16,2020-08-07,2020-04-15,278
170,2020-10-22,2021-02-21,2020-10-18,279
171,2020-03-09,2020-04-30,2020-03-05,280
172,2020-02-28,2020-05-28,2020-02-25,282
173,2020-06-17,2020-09-06,2020-06-13,283
174,2020-06-18,2020-09-16,2020-06-18,285
175,2020-09-07,2021-01-26,2020-09-04,286
176,2020-07-10,2020-11-07,2020-07-09,287
177,2020-03-05,2020-07-11,2020-03-02,288
178,2020-06-13,2020-10-16,2020-06-11,289
179,2020-04-10,2020-09-26,2020-04-08,290
180,2020-05-15,2020-07-08,2020-05-12,291
181,2020-11-22,2021-02-01,2020-11-22,292
182,2019-08-16,2019-09-21,2019-08-13,294
183,2019-03-15,2019-07-30,2019-03-13,296
184,2019-10-20,2020-02-16,2019-10-20,298
185,2019-05-23,2019-10-02,2019-05-23,299
186,2019-06-23,2019-10-18,2019-06-22,300
187,2020-02-10,2020-05-12,2020-02-06,301
188,2019-07-03,2019-12-13,2019-07-02,302
189,2019-07-10,2019-10-07,2019-07-06,303
190,2019-04-02,2019-06-26,2019-03-31,304
191,2019-06-02,2019-11-04,2019-05-31,306
192,2019-12-17,2020-02-26,2019-12-17,308
193,2019-03-25,2019-06-13,2019-03-21,309
194,2019-11-23,2020-04-26,2019-11-21,311
195,2020-01-24,2020-07-16,2020-01-22,312
196,2019-07-22,2019-11-03,2019-07-20,313
197,2019-12-10,2020-05-03,2019-12-08,314
198,2019-08-21,2019-11-09,2019-08-20,316
199,2019-10-31,2020-02-25,2019-10-28,317
200,2019-08-17,2020-01-15,2019-08-17,318
201,2019-11-02,2020-02-01,2019-10-30,319
202,2020-01-21,2020-05-23,2020-01-19,320
203,2019-11-04,2020-02-05,2019-11-03,321
204,2019-04-24,2019-06-05,2019-04-21,322
205,2019-07-03,2019-11-25,2019-07-02,323
206,2019-10-08,2019-12-11,2019-10-05,324
207,2019-10-07,2019-12-14,2019-10-07,329
208,2020-01-11,2020-02-24,2020-01-11,330
209,2019-03-08,2019-07-01,2019-03-04,331
210,2019-04-14,2019-06-30,2019-04-11,334
211,2022-09-08,2022-12-18,2022-09-06,335
212,2022-08-22,2022-10-20,2022-08-19,336
213,2022-07-19,2022-10-27,2022-07-17,340
214,2022-09-02,2022-12-31,2022-09-01,341
215,2022-02-07,2022-05-30,2022-02-04,343
216,2022-08-01,2022-11-23,2022-07-30,345
217,2022-04-19,2022-08-24,2022-04-19,346
218,2022-11-07,2023-04-11,2022-11-06,347
219,2022-04-05,2022-07-08,2022-04-03,348
220,2022-04-08,2022-05-31,2022-04-08,349
221,2023-02-22,2023-05-03,2023-02-19,351
222,2022-03-29,2022-05-25,2022-03-29,352
223,2022-05-01,2022-08-12,2022-04-28,353
224,2022-04-12,2022-08-14,2022-04-10,357
225,2022-12-11,2023-02-06,2022-12-07,358
226,2022-11-22,2023-01-16,2022-11-21,359
227,2022-11-03,2023-03-15,2022-10-31,360
228,2022-05-12,2022-07-09,2022-05-11,361
229,2022-05-24,2022-09-06,2022-05-23,362
230,2022-04-29,2022-06-13,2022-04-25,363
231,2022-03-23,2022-08-07,2022-03-22,364
232,2022-09-11,2023-01-16,2022-09-09,365
233,2022-11-19,2023-03-18,2022-11-16,366
234,2023-02-01,2023-06-02,2023-01-31,367
235,2022-07-12,2022-08-20,2022-07-08,368
236,2023-01-26,2023-03-01,2023-01-22,370
237,2022-06-28,2022-08-04,2022-06-24,371
238,2022-04-07,2022-06-05,2022-04-03,373
239,2022-07-05,2022-11-02,2022-07-05,375
240,2022-04-10,2022-06-29,2022-04-07,376
241,2022-04-28,2022-09-23,2022-04-26,377
242,2022-09-10,2022-10-25,2022-09-09,378
243,2023-02-14,2023-07-09,2023-02-11,379
244,2022-04-06,2022-08-14,2022-04-02,380
245,2022-10-19,2023-01-19,2022-10-16,381
246,2022-11-06,2023-01-27,2022-11-06,382
247,2022-10-06,2023-04-01,2022-10-04,383
248,2022-04-07,2022-07-29,2022-04-07,384
249,2022-09-27,2022-10-31,2022-09-23,385
250,2022-09-30,2023-01-18,2022-09-28,386
251,2022-05-05,2022-10-14,2022-05-02,388
252,2018-02-07,2018-06-09,2018-02-06,389
253,2018-10-16,2019-03-15,2018-10-13,390
254,2018-08-28,2019-01-06,2018-08-25,393
255,2018-02-10,2018-05-20,2018-02-07,394
256,2018-08-09,2019-01-29,2018-08-06,396
257,2018-10-24,2019-02-13,2018-10-22,397
258,2018-04-15,2018-06-13,2018-04-13,398
259,2018-04-14,2018-07-25,2018-04-11,399
260,2019-01-20,2019-05-06,2019-01-20,400
261,2018-07-04,2018-10-19,2018-07-03,404
262,2018-09-11,2018-12-21,2018-09-08,406
263,2018-08-07,2019-01-12,2018-08-03,408
264,2018-11-25,2019-03-07,2018-11-21,410
265,2019-01-05,2019-02-04,2019-01-03,411
266,2018-06-19,2018-12-04,2018-06-18,412
267,2018-09-25,2019-02-28,2018-09-22,416
268,2018-06-19,2018-09-04,2018-06-16,418
269,2018-04-16,2018-06-03,2018-04-16,420
270,2018-06-27,2018-09-25,2018-06-25,421
271,2016-05-03,2016-10-29,2016-04-29,422
272,2016-05-20,2016-11-14,2016-05-20,425
273,2016-08-24,2017-01-16,2016-08-20,426
274,2016-02-21,2016-06-11,2016-02-20,428
275,2016-03-07,2016-07-22,2016-03-04,431
276,2016-06-12,2016-12-07,2016-06-11,432
277,2016-12-20,2017-02-21,2016-12-20,434
278,2016-04-13,2016-05-20,2016-04-11,435
279,2016-12-02,2017-02-07,2016-11-29,437
280,2016-12-04,2017-03-01,2016-12-04,442
281,2016-06-16,2016-10-01,2016-06-15,443
282,2016-02-15,2016-06-30,2016-02-15,444
283,2016-03-24,2016-06-09,2016-03-20,445
284,2016-05-10,2016-08-19,2016-05-10,447
285,2016-08-19,2017-02-09,2016-08-19,448
286,2016-09-05,2017-02-11,2016-09-02,449
287,2016-03-24,2016-05-15,2016-03-21,452
288,2016-11-24,2017-02-22,2016-11-22,453
289,2016-09-28,2017-02-11,2016-09-24,455
290,2016-08-09,2016-09-22,2016-08-08,456
291,2016-03-16,2016-07-16,2016-03-13,458
292,2016-11-24,2017-03-11,2016-11-20,460
293,2016-05-14,2016-08-24,2016-05-13,461
294,2016-05-18,2016-11-07,2016-05-17,462
295,2016-04-10,2016-09-10,2016-04-10,463
296,2022-01-20,2022-03-25,2022-01-20,466
297,2021-03-28,2021-05-14,2021-03-27,467
298,2021-08-10,2022-01-05,2021-08-07,469
299,2021-12-01,2022-01-30,2021-11-30,470
300,2021-08-24,2021-11-22,2021-08-22,471
301,2021-06-27,2021-08-01,2021-06-24,472
302,2021-03-17,2021-06-16,2021-03-14,473
303,2021-03-27,2021-06-21,2021-03-27,475
304,2021-05-15,2021-10-27,2021-05-11,476
305,2021-09-29,2022-03-18,2021-09-25,477
306,2021-02-17,2021-06-18,2021-02-16,479
307,2021-07-01,2021-12-21,2021-06-29,480
308,2021-12-03,2022-05-31,2021-11-30,481
309,2021-09-10,2021-11-11,2021-09-10,482
310,2021-12-29,2022-03-04,2021-12-25,483
311,2021-08-22,2022-01-20,2021-08-21,484
312,2021-09-22,2022-02-22,2021-09-20,486
313,2022-01-06,2022-06-29,2022-01-05,487
314,2021-09-11,2021-10-30,2021-09-11,488
315,2021-11-15,2022-02-21,2021-11-14,489
316,2021-06-19,2021-08-01,2021-06-16,490
317,2022-02-01,2022-06-06,2022-02-01,491
318,2021-04-08,2021-06-12,2021-04-06,494
319,2021-11-27,2022-05-23,2021-11-24,495
320,2023-06-08,2023-10-28,2023-06-04,497
321,2023-03-18,2023-05-07,2023-03-14,498
322,2023-05-29,2023-07-14,2023-05-28,501
323,2023-07-12,2023-09-06,2023-07-11,504
324,2023-03-30,2023-09-11,2023-03-27,505
325,2023-04-21,2023-09-10,2023-04-17,507
326,2023-02-21,2023-04-30,2023-02-21,509
327,2023-05-15,2023-06-17,2023-05-12,512
328,2023-07-18,2023-08-17,2023-07-18,513
329,2023-09-21,2023-11-12,2023-09-19,514
330,2023-12-09,2024-03-12,2023-12-05,515
331,2024-01-19,2024-05-25,2024-01-19,516
332,2023-09-30,2024-03-25,2023-09-27,518
333,2024-01-20,2024-05-18,2024-01-20,521
334,2023-08-19,2023-12-19,2023-08-19,523
335,2023-05-10,2023-10-31,2023-05-10,525
336,2023-07-16,2023-12-08,2023-07-15,526
337,2023-08-31,2024-01-08,2023-08-27,527
338,2023-10-30,2024-01-19,2023-10-27,528
339,2023-07-11,2023-09-27,2023-07-07,532
340,2023-05-21,2023-09-02,2023-05-21,534
341,2023-11-04,2024-02-15,2023-11-01,535
342,2023-04-30,2023-06-05,2023-04-26,536
343,2023-08-21,2024-01-15,2023-08-18,538
344,2023-12-29,2024-03-07,2023-12-26,539
345,2024-01-01,2024-05-12,2023-12-31,541
346,2020-10-13,2020-12-08,2020-10-12,542
347,2020-06-10,2020-11-19,2020-06-10,543
348,2020-03-20,2020-05-02,2020-03-20,544
349,2020-05-21,2020-07-26,2020-05-17,546
350,2020-08-22,2020-10-03,2020-08-18,547
351,2020-07-15,2020-11-27,2020-07-12,548
352,2021-01-03,2021-04-19,2020-12-31,550
353,2021-01-09,2021-04-10,2021-01-05,553
354,2020-11-09,2021-01-26,2020-11-08,554
355,2020-05-30,2020-10-19,2020-05-30,555
356,2020-12-26,2021-05-02,2020-12-26,556
357,2020-10-05,2021-01-26,2020-10-03,558
358,2020-09-08,2021-02-22,2020-09-08,559
359,2020-06-26,2020-10-17,2020-06-25,561
360,2021-01-27,2021-06-24,2021-01-24,562
361,2020-01-24,2020-05-19,2020-01-22,564
362,2020-08-07,2020-12-13,2020-08-04,565
363,2020-09-07,2020-12-30,2020-09-04,567
364,2020-03-25,2020-08-01,2020-03-24,571
365,2020-06-26,2020-10-12,2020-06-23,572
366,2020-12-28,2021-05-30,2020-12-27,574
367,2020-08-21,2020-12-23,2020-08-17,577
368,2020-08-29,2021-02-06,2020-08-29,578
369,2020-06-29,2020-11-01,2020-06-29,579
370,2020-03-10,2020-04-25,2020-03-08,580
371,2021-01-13,2021-03-11,2021-01-13,584
372,2020-03-04,2020-08-19,2020-03-02,585
373,2017-10-03,2017-12-05,2017-10-01,586
374,2017-07-28,2018-01-20,2017-07-24,587
375,2017-02-08,2017-07-13,2017-02-05,588
376,2017-07-10,2017-11-04,2017-07-10,589
377,2017-10-24,2018-01-04,2017-10-22,594
378,2017-08-01,2017-11-30,2017-08-01,595
379,2017-05-15,2017-06-24,2017-05-11,598
380,2017-11-17,2018-02-18,2017-11-13,600
381,2017-07-03,2017-08-20,2017-06-29,601
382,2017-08-21,2017-10-21,2017-08-20,602
383,2017-09-02,2017-10-30,2017-09-01,603
384,2017-03-05,2017-04-22,2017-03-03,604
385,2017-07-18,2017-12-02,2017-07-17,605
386,2017-10-11,2018-02-28,2017-10-07,606
387,2018-01-01,2018-05-02,2018-01-01,607
388,2017-11-04,2017-12-15,2017-11-02,610
389,2017-05-11,2017-07-09,2017-05-08,611
390,2017-07-07,2017-11-09,2017-07-06,614
391,2017-10-27,2018-03-15,2017-10-23,615
392,2017-09-01,2017-10-06,2017-08-31,616
393,2017-02-18,2017-03-26,2017-02-14,618
394,2017-06-25,2017-10-07,2017-06-21,620
395,2017-07-11,2017-08-31,2017-07-07,622
396,2017-06-13,2017-07-16,2017-06-11,623
397,2018-01-21,2018-06-20,2018-01-21,624
398,2017-03-01,2017-05-10,2017-02-25,626
399,2017-05-28,2017-11-12,2017-05-24,627
400,2017-09-23,2018-03-11,2017-09-21,628
401,2017-12-31,2018-05-21,2017-12-30,629
402,2017-07-05,2017-11-13,2017-07-05,630
403,2017-09-12,2017-10-15,2017-09-09,631
404,2017-05-08,2017-06-30,2017-05-04,632
405,2018-03-19,2018-07-01,2018-03-17,633
406,2018-08-12,2018-09-26,2018-08-11,634
407,2018-04-20,2018-10-08,2018-04-19,636
408,2018-10-24,2018-12-14,2018-10-24,637
409,2018-07-31,2018-12-10,2018-07-29,639
410,2018-11-05,2019-03-29,2018-11-01,640
411,2018-03-23,2018-07-29,2018-03-20,641
412,2018-09-14,2018-11-20,2018-09-11,643
413,2018-04-26,2018-07-01,2018-04-26,644
414,2018-04-07,2018-09-21,2018-04-07,645
415,2018-06-17,2018-09-14,2018-06-16,646
416,2018-09-17,2019-01-15,2018-09-14,647
417,2018-05-28,2018-09-11,2018-05-27,649
418,2018-05-22,2018-07-16,2018-05-18,653
419,2018-12-18,2019-05-30,2018-12-18,655
420,2018-07-19,2018-08-21,2018-07-17,657
421,2018-03-20,2018-05-24,2018-03-17,661
422,2018-07-03,2018-08-06,2018-07-02,663
423,2019-01-09,2019-02-23,2019-01-06,666
424,2018-12-03,2019-01-17,2018-12-01,667
425,2018-03-19,2018-06-13,2018-03-18,669
426,2018-09-13,2018-12-02,2018-09-10,674
427,2018-11-23,2019-03-05,2018-11-23,677
428,2018-02-20,2018-07-14,2018-02-18,680
429,2018-12-09,2019-04-27,2018-12-07,681
430,2018-11-08,2019-04-12,2018-11-07,683
431,2019-01-03,2019-03-24,2019-01-01,687
432,2018-08-04,2018-11-28,2018-08-02,688
433,2020-11-18,2021-01-06,2020-11-15,690
434,2020-02-24,2020-08-08,2020-02-22,691
435,2020-07-17,2020-11-24,2020-07-15,693
436,2020-05-22,2020-06-25,2020-05-22,695
437,2020-08-16,2021-02-09,2020-08-14,696
438,2020-07-20,2020-12-02,2020-07-18,697
439,2021-01-19,2021-03-02,2021-01-18,699
440,2020-12-22,2021-05-11,2020-12-20,700
441,2021-01-03,2021-05-29,2020-12-31,702
442,2020-11-29,2021-05-25,2020-11-26,703
443,2021-01-10,2021-05-11,2021-01-08,704
444,2020-10-19,2021-03-28,2020-10-17,705
445,2020-12-19,2021-06-02,2020-12-15,706
446,2020-05-15,2020-10-09,2020-05-12,709
447,2021-01-02,2021-02-10,2021-01-01,710
448,2020-03-07,2020-08-14,2020-03-06,711
449,2020-03-14,2020-08-22,2020-03-14,712
450,2020-02-21,2020-06-13,2020-02-17,713
451,2020-11-22,2021-02-23,2020-11-20,715
452,2020-04-25,2020-10-17,2020-04-22,716
453,2020-09-01,2020-12-05,2020-08-28,717
454,2021-01-09,2021-06-13,2021-01-08,718
455,2020-10-02,2021-03-29,2020-09-30,719
456,2020-04-23,2020-10-02,2020-04-19,721
457,2020-11-24,2021-01-22,2020-11-22,722
458,2020-07-11,2020-09-03,2020-07-08,724
459,2020-04-28,2020-10-10,2020-04-27,725
460,2020-05-31,2020-07-14,2020-05-29,727
461,2020-03-22,2020-04-25,2020-03-19,728
462,2020-05-15,2020-10-23,2020-05-15,729
463,2020-08-17,2021-01-26,2020-08-14,733
464,2020-08-18,2021-01-04,2020-08-14,734
465,2020-03-20,2020-08-31,2020-03-19,735
466,2020-07-13,2020-11-23,2020-07-13,738
467,2020-06-08,2020-10-06,2020-06-07,740
468,2019-07-18,2019-11-09,2019-07-15,742
469,2019-03-08,2019-05-07,2019-03-07,743
470,2019-03-26,2019-08-23,2019-03-22,744
471,2019-09-29,2020-03-11,2019-09-25,745
472,2019-11-20,2020-02-05,2019-11-16,746
473,2019-12-05,2020-05-24,2019-12-04,749
474,2019-08-30,2019-10-27,2019-08-29,752
475,2019-10-27,2019-12-30,2019-10-26,754
476,2019-05-05,2019-09-01,2019-05-01,755
477,2019-07-20,2019-09-19,2019-07-18,756
478,2019-06-18,2019-09-04,2019-06-17,760
479,2019-03-29,2019-05-07,2019-03-26,761
480,2019-12-30,2020-04-23,2019-12-30,762
481,2019-12-11,2020-03-10,2019-12-10,764
482,2019-07-05,2019-10-30,2019-07-05,767
483,2020-01-11,2020-04-26,2020-01-11,771
484,2019-07-16,2019-12-01,2019-07-14,772
485,2019-10-26,2019-12-11,2019-10-26,774
486,2020-01-08,2020-03-08,2020-01-04,775
487,2020-01-19,2020-06-03,2020-01-17,776
488,2019-11-23,2020-04-06,2019-11-20,777
489,2019-10-08,2020-02-17,2019-10-04,778
490,2019-11-13,2020-01-18,2019-11-13,779
491,2019-09-10,2020-02-18,2019-09-07,780
492,2019-05-04,2019-10-14,2019-05-03,783
493,2019-08-20,2019-11-05,2019-08-17,785
494,2019-09-12,2020-02-06,2019-09-10,786
495,2019-03-09,2019-05-03,2019-03-05,787
496,2019-06-01,2019-09-17,2019-06-01,791
497,2019-02-09,2019-05-18,2019-02-07,793
498,2019-08-28,2019-12-26,2019-08-24,795
499,2020-02-01,2020-05-05,2020-01-30,796
500,2019-08-20,2020-01-31,2019-08-18,797
501,2019-05-21,2019-07-13,2019-05-20,799
502,2019-07-17,2019-10-08,2019-07-17,800
503,2019-09-01,2019-12-09,2019-09-01,801
504,2020-02-06,2020-04-03,2020-02-06,802
505,2020-01-09,2020-04-08,2020-01-06,803
506,2019-11-21,2020-03-24,2019-11-18,804
507,2019-12-09,2020-05-03,2019-12-07,805
508,2019-11-24,2020-02-12,2019-11-21,806
509,2019-03-24,2019-08-30,2019-03-22,807
510,2020-02-01,2020-07-11,2020-01-28,808
511,2019-04-03,2019-06-06,2019-04-03,809
512,2022-07-08,2022-09-09,2022-07-07,812
513,2022-12-14,2023-04-16,2022-12-12,815
514,2022-11-12,2023-01-12,2022-11-09,816
515,2022-03-05,2022-04-09,2022-03-03,817
516,2022-03-03,2022-04-21,2022-03-03,818
517,2022-03-14,2022-04-24,2022-03-13,819
518,2022-07-31,2022-12-22,2022-07-28,820
519,2022-09-12,2022-11-22,2022-09-11,821
520,2022-06-27,2022-08-02,2022-06-23,823
521,2022-10-14,2022-12-25,2022-10-12,824
522,2022-03-23,2022-06-02,2022-03-22,825
523,2022-04-15,2022-06-26,2022-04-12,827
524,2022-08-09,2023-01-29,2022-08-06,828
525,2022-02-09,2022-04-28,2022-02-06,829
526,2022-06-12,2022-10-18,2022-06-12,831
527,2022-12-02,2023-03-20,2022-12-01,832
528,2022-12-10,2023-05-03,2022-12-10,834
529,2022-05-19,2022-10-21,2022-05-15,835
530,2022-06-09,2022-07-26,2022-06-06,836
531,2022-03-14,2022-06-20,2022-03-14,838
532,2022-07-25,2023-01-05,2022-07-24,839
533,2022-04-24,2022-07-27,2022-04-22,841
534,2020-12-27,2021-04-09,2020-12-25,843
535,2020-08-10,2021-01-09,2020-08-08,844
536,2020-12-22,2021-06-10,2020-12-21,845
537,2020-06-29,2020-09-29,2020-06-25,846
538,2020-03-23,2020-09-11,2020-03-20,849
539,2020-04-08,2020-07-03,2020-04-07,851
540,2020-08-01,2020-11-02,2020-07-30,852
541,2021-01-09,2021-06-05,2021-01-07,853
542,2020-07-28,2020-12-25,2020-07-25,855
543,2020-10-31,2021-01-10,2020-10-28,856
544,2021-01-11,2021-02-11,2021-01-07,857
545,2020-06-26,2020-11-23,2020-06-23,858
546,2020-10-17,2021-03-05,2020-10-13,866
547,2020-07-07,2020-10-28,2020-07-07,868
548,2020-09-12,2021-01-23,2020-09-12,869
549,2020-09-15,2020-11-28,2020-09-13,871
550,2020-09-10,2020-11-13,2020-09-08,872
551,2020-05-27,2020-08-21,2020-05-26,874
552,2020-02-28,2020-04-15,2020-02-27,875
553,2020-09-25,2021-02-26,2020-09-25,876
554,2020-05-04,2020-10-28,2020-05-01,878
555,2020-09-05,2020-10-07,2020-09-04,879
556,2020-04-30,2020-08-09,2020-04-29,880
557,2023-03-02,2023-08-06,2023-02-27,881
558,2023-03-14,2023-05-29,2023-03-14,882
559,2023-07-09,2023-10-09,2023-07-08,884
