241,2022-10-31,2023-04-27,2022-10-28,241
242,2022-05-10,2022-07-05,2022-05-09,242
243,2022-10-31,2023-02-06,2022-10-27,243
244,2022-03-27,2022-08-04,2022-03-27,244
245,,,,245
246,2022-04-20,2022-05-22,2022-04-17,246
247,,,,247
248,,,,248
249,2022-03-14,2022-08-27,2022-03-10,249
250,2020-04-07,2020-07-07,2020-04-07,250
251,2020-12-21,2021-02-18,2020-12-17,251
252,,,,252
253,2020-08-06,2020-11-20,2020-08-05,253
254,,,,254
255,,,,255
256,2020-09-05,2021-02-27,2020-09-02,256
257,2021-01-03,2021-03-07,2020-12-30,257
258,2020-12-13,2021-04-08,2020-12-12,258
259,,,,259
260,,,,260
261,2020-03-09,2020-05-21,2020-03-09,261
262,2020-08-26,2021-01-29,2020-08-22,262
263,,,,263
264,,,,264
265,,,,265
266,,,,266
267,,,,267
268,2020-05-13,2020-10-14,2020-05-11,268
269,2020-06-29,2020-12-23,2020-06-27,269
270,2020-03-23,2020-09-14,2020-03-23,270
271,2020-11-15,2021-02-06,2020-11-13,271
272,2020-04-02,2020-06-14,2020-04-02,272
273,2020-05-15,2020-11-02,2020-05-15,273
274,2021-01-29,2021-07-16,2021-01-29,274
275,2020-04-29,2020-06-06,2020-04-29,275
276,2020-09-05,2021-02-22,2020-09-03,276
277,2020-06-01,2020-08-09,2020-05-31,277
278,2020-04-26,2020-05-27,2020-04-26,278
279,2020-10-18,2021-03-16,2020-10-14,279
280,2020-03-03,2020-06-30,2020-03-01,280
281,,,,281
282,2020-02-28,2020-08-14,2020-02-24,282
283,2020-06-07,2020-08-26,2020-06-04,283
284,,,,284
285,2020-06-30,2020-08-31,2020-06-30,285
286,2020-09-03,2020-12-24,2020-08-30,286
287,2020-07-01,2020-09-22,2020-06-29,287
288,2020-02-27,2020-08-18,2020-02-23,288
289,2020-06-23,2020-12-05,2020-06-19,289
290,2020-04-08,2020-05-19,2020-04-07,290
291,2020-05-02,2020-10-16,2020-04-30,291
292,2020-11-24,2021-03-15,2020-11-21,292
293,,,,293
294,2019-08-06,2019-10-11,2019-08-04,294
295,,,,295
296,2019-03-17,2019-05-03,2019-03-17,296
297,,,,297
298,2019-10-27,2019-12-12,2019-10-27,298
299,2019-05-24,2019-11-08,2019-05-24,299
300,2019-06-21,2019-08-09,2019-06-19,300
301,2020-02-09,2020-03-30,2020-02-06,301
302,2019-07-10,2019-09-03,2019-07-07,302
303,2019-07-12,2019-12-25,2019-07-08,303
304,2019-04-17,2019-05-18,2019-04-15,304
305,,,,305
306,2019-05-30,2019-09-09,2019-05-27,306
307,,,,307
308,2019-12-20,2020-04-12,2019-12-18,308
309,2019-03-26,2019-07-22,2019-03-26,309
310,,,,310
311,2019-11-30,2020-01-14,2019-11-26,311
312,2020-01-20,2020-04-12,2020-01-20,312
313,2019-07-13,2019-11-18,2019-07-11,313
314,2019-12-09,2020-04-19,2019-12-05,314
315,,,,315
316,2019-08-24,2019-11-17,2019-08-22,316
317,2019-10-27,2020-02-07,2019-10-24,317
318,2019-08-13,2020-01-02,2019-08-09,318
319,2019-10-18,2020-04-06,2019-10-17,319
320,2020-01-19,2020-04-21,2020-01-16,320
321,2019-11-05,2020-03-12,2019-11-05,321
322,2019-04-21,2019-07-08,2019-04-19,322
323,2019-07-12,2019-10-24,2019-07-11,323
324,2019-09-21,2019-12-13,2019-09-18,324
325,,,,325
326,,,,326
327,,,,327
328,,,,328
329,2019-10-09,2020-03-06,2019-10-08,329
330,2020-01-21,2020-04-21,2020-01-17,330
331,2019-02-23,2019-03-28,2019-02-21,331
332,,,,332
333,,,,333
334,2019-04-14,2019-05-17,2019-04-12,334
335,2022-08-29,2022-10-30,2022-08-29,335
336,2022-08-13,2022-12-22,2022-08-09,336
337,,,,337
338,,,,338
339,,,,339
340,2022-07-20,2023-01-08,2022-07-20,340
341,2022-09-07,2023-02-11,2022-09-04,341
342,,,,342
343,2022-02-20,2022-06-06,2022-02-18,343
344,,,,344
345,2022-08-06,2022-09-27,2022-08-06,345
346,2022-04-10,2022-05-13,2022-04-09,346
347,2022-11-24,2023-03-02,2022-11-22,347
348,2022-03-19,2022-08-14,2022-03-16,348
349,2022-04-08,2022-09-23,2022-04-08,349
350,,,,350
351,2023-02-08,2023-06-28,2023-02-06,351
352,2022-03-11,2022-07-15,2022-03-09,352
353,2022-05-03,2022-09-05,2022-05-01,353
354,,,,354
355,,,,355
356,,,,356
357,2022-04-04,2022-06-27,2022-04-02,357
358,2022-12-07,2023-02-01,2022-12-05,358
359,2022-11-09,2023-01-20,2022-11-05,359
360,2022-11-11,2023-01-25,2022-11-09,360
361,2022-05-07,2022-10-21,2022-05-07,361
362,2022-05-13,2022-06-18,2022-05-10,362
363,2022-05-07,2022-10-26,2022-05-04,363
364,2022-03-24,2022-05-31,2022-03-22,364
365,2022-09-07,2022-11-13,2022-09-04,365
366,2022-11-17,2023-01-25,2022-11-17,366
367,2023-02-05,2023-05-08,2023-02-02,367
368,2022-07-08,2022-09-29,2022-07-08,368
369,,,,369
370,2023-01-27,2023-03-10,2023-01-24,370
371,2022-06-21,2022-10-02,2022-06-19,371
372,,,,372
373,2022-04-03,2022-08-23,2022-04-03,373
374,,,,374
375,2022-06-21,2022-10-15,2022-06-18,375
376,2022-04-24,2022-09-25,2022-04-21,376
377,2022-05-16,2022-08-31,2022-05-14,377
378,2022-09-10,2023-02-11,2022-09-09,378
379,2023-02-04,2023-06-20,2023-02-02,379
380,2022-04-07,2022-06-01,2022-04-04,380
381,2022-10-19,2023-04-14,2022-10-19,381
382,2022-11-04,2022-12-29,2022-10-31,382
383,2022-10-08,2023-01-02,2022-10-08,383
384,2022-03-26,2022-08-14,2022-03-24,384
385,2022-09-24,2022-11-11,2022-09-23,385
386,2022-10-10,2023-02-06,2022-10-08,386
387,,,,387
388,2022-05-21,2022-07-06,2022-05-18,388
389,2018-02-11,2018-06-29,2018-02-08,389
390,2018-10-30,2019-02-17,2018-10-30,390
391,,,,391
392,,,,392
393,2018-08-25,2018-11-08,2018-08-23,393
394,2018-02-07,2018-05-19,2018-02-05,394
395,,,,395
396,2018-07-31,2018-12-27,2018-07-30,396
397,2018-10-05,2019-03-02,2018-10-04,397
398,2018-04-03,2018-05-11,2018-04-02,398
399,2018-04-12,2018-06-09,2018-04-11,399
400,2019-01-25,2019-05-24,2019-01-25,400
401,,,,401
402,,,,402
403,,,,403
404,2018-07-15,2018-10-25,2018-07-11,404
405,,,,405
406,2018-09-18,2019-01-25,2018-09-18,406
407,,,,407
408,2018-08-02,2019-01-09,2018-08-01,408
409,,,,409
410,2018-12-10,2019-01-25,2018-12-06,410
411,2019-01-04,2019-04-04,2019-01-03,411
412,2018-06-22,2018-10-02,2018-06-20,412
413,,,,413
414,,,,414
415,,,,415
416,2018-09-28,2018-11-07,2018-09-27,416
417,,,,417
418,2018-06-19,2018-10-14,2018-06-17,418
419,,,,419
420,2018-04-15,2018-09-12,2018-04-12,420
421,2018-06-19,2018-09-11,2018-06-19,421
422,2016-05-04,2016-10-10,2016-04-30,422
423,,,,423
424,,,,424
425,2016-06-05,2016-09-01,2016-06-04,425
426,2016-08-19,2017-01-08,2016-08-18,426
427,,,,427
428,2016-02-23,2016-04-05,2016-02-23,428
429,,,,429
430,,,,430
431,2016-02-22,2016-04-28,2016-02-22,431
432,2016-06-04,2016-08-25,2016-06-03,432
433,,,,433
434,2016-12-29,2017-06-18,2016-12-26,434
435,2016-04-14,2016-10-03,2016-04-11,435
436,,,,436
437,2016-12-03,2017-04-30,2016-12-02,437
438,,,,438
439,,,,439
440,,,,440
441,,,,441
442,2016-12-02,2017-03-15,2016-11-28,442
443,2016-06-19,2016-10-06,2016-06-15,443
444,2016-02-18,2016-08-09,2016-02-17,444
445,2016-03-27,2016-06-12,2016-03-23,445
446,,,,446
447,2016-05-12,2016-10-16,2016-05-11,447
448,2016-08-26,2016-10-08,2016-08-22,448
449,2016-09-06,2017-01-27,2016-09-04,449
450,,,,450
451,,,,451
452,2016-03-31,2016-08-04,2016-03-31,452
453,2016-11-28,2017-01-05,2016-11-24,453
454,,,,454
455,2016-10-02,2017-03-22,2016-09-30,455
456,2016-08-02,2017-01-26,2016-07-31,456
457,,,,457
458,2016-03-11,2016-07-11,2016-03-11,458
459,,,,459
460,2016-11-26,2017-01-05,2016-11-22,460
461,2016-05-16,2016-09-12,2016-05-12,461
462,2016-05-15,2016-07-10,2016-05-15,462
463,2016-04-05,2016-08-19,2016-04-04,463
464,,,,464
465,,,,465
466,2022-02-03,2022-06-26,2022-02-01,466
467,2021-04-08,2021-09-08,2021-04-06,467
468,,,,468
469,2021-08-16,2022-01-30,2021-08-15,469
470,2021-12-05,2022-01-31,2021-12-01,470
471,2021-08-17,2022-02-03,2021-08-16,471
472,2021-07-04,2021-09-30,2021-07-01,472
473,2021-03-11,2021-05-13,2021-03-11,473
474,,,,474
475,2021-04-08,2021-07-23,2021-04-07,475
476,2021-05-18,2021-10-04,2021-05-18,476
477,2021-09-29,2021-12-21,2021-09-26,477
478,,,,478
479,2021-02-05,2021-07-29,2021-02-04,479
480,2021-07-01,2021-08-27,2021-07-01,480
481,2021-12-02,2022-01-09,2021-12-01,481
482,2021-09-13,2021-10-22,2021-09-10,482
483,2021-12-26,2022-04-27,2021-12-23,483
484,2021-08-11,2021-11-13,2021-08-10,484
485,,,,485
486,2021-09-24,2022-02-15,2021-09-20,486
487,2022-01-08,2022-02-28,2022-01-05,487
488,2021-09-22,2021-10-28,2021-09-22,488
489,2021-11-17,2022-03-05,2021-11-17,489
490,2021-06-11,2021-11-18,2021-06-08,490
491,2022-01-30,2022-05-12,2022-01-29,491
492,,,,492
493,,,,493
494,2021-03-30,2021-07-03,2021-03-27,494
495,2021-11-20,2022-02-13,2021-11-20,495
496,,,,496
497,2023-06-21,2023-11-10,2023-06-17,497
498,2023-03-26,2023-08-10,2023-03-26,498
499,,,,499
500,,,,500
501,2023-05-19,2023-09-20,2023-05-17,501
502,,,,502
503,,,,503
504,2023-07-03,2023-12-17,2023-07-02,504
505,2023-04-17,2023-10-12,2023-04-13,505
506,,,,506
507,2023-04-23,2023-07-24,2023-04-21,507
508,,,,508
509,2023-02-21,2023-03-29,2023-02-19,509
510,,,,510
511,,,,511
512,2023-05-18,2023-08-18,2023-05-16,512
513,2023-07-28,2023-09-24,2023-07-26,513
514,2023-09-10,2024-02-19,2023-09-10,514
515,2023-12-10,2024-04-11,2023-12-09,515
516,2024-01-05,2024-02-26,2024-01-03,516
517,,,,517
518,2023-09-21,2024-02-18,2023-09-17,518
519,,,,519
520,,,,520
521,2024-01-12,2024-05-17,2024-01-10,521
522,,,,522
523,2023-08-14,2024-01-14,2023-08-14,523
524,,,,524
525,2023-05-14,2023-09-08,2023-05-14,525
526,2023-07-11,2023-12-09,2023-07-09,526
527,2023-08-26,2023-10-16,2023-08-24,527
528,2023-10-31,2023-12-03,2023-10-31,528
529,,,,529
530,,,,530
531,,,,531
532,2023-07-22,2023-11-22,2023-07-19,532
533,,,,533
534,2023-05-23,2023-07-28,2023-05-20,534
535,2023-11-01,2024-02-19,2023-10-30,535
536,2023-04-17,2023-10-05,2023-04-15,536
537,,,,537
538,2023-08-18,2024-02-07,2023-08-17,538
539,2023-12-28,2024-06-23,2023-12-25,539
540,,,,540
541,2023-12-30,2024-05-04,2023-12-30,541
542,2020-10-07,2021-03-28,2020-10-05,542
543,2020-06-22,2020-12-10,2020-06-19,543
544,2020-03-17,2020-05-12,2020-03-15,544
545,,,,545
546,2020-05-21,2020-09-19,2020-05-18,546
547,2020-08-20,2020-11-03,2020-08-20,547
548,2020-06-26,2020-12-20,2020-06-22,548
549,,,,549
550,2021-01-21,2021-05-13,2021-01-20,550
551,,,,551
552,,,,552
553,2021-01-12,2021-02-25,2021-01-11,553
554,2020-11-16,2021-02-26,2020-11-12,554
555,2020-05-29,2020-10-30,2020-05-26,555
556,2021-01-03,2021-02-03,2020-12-31,556
557,,,,557
558,2020-10-04,2021-01-13,2020-10-02,558
559,2020-09-06,2020-10-12,2020-09-02,559
560,,,,560
561,2020-06-15,2020-08-27,2020-06-12,561
562,2021-01-29,2021-05-13,2021-01-29,562
563,,,,563
564,2020-01-27,2020-05-06,2020-01-27,564
565,2020-08-19,2021-02-05,2020-08-18,565
566,,,,566
567,2020-09-09,2021-01-16,2020-09-05,567
568,,,,568
569,,,,569
570,,,,570
571,2020-03-28,2020-09-15,2020-03-26,571
572,2020-06-25,2020-11-21,2020-06-22,572
573,,,,573
574,2020-12-12,2021-03-21,2020-12-11,574
575,,,,575
576,,,,576
577,2020-08-10,2021-01-27,2020-08-09,577
578,2020-08-25,2020-10-27,2020-08-25,578
579,2020-07-05,2020-08-14,2020-07-05,579
580,2020-03-09,2020-07-26,2020-03-06,580
581,,,,581
582,,,,582
583,,,,583
584,2021-01-04,2021-05-10,2021-01-02,584
585,2020-03-07,2020-05-01,2020-03-07,585
586,2017-09-25,2018-02-13,2017-09-22,586
587,2017-07-19,2017-10-12,2017-07-19,587
588,2017-02-24,2017-05-17,2017-02-20,588
589,2017-07-04,2017-11-10,2017-07-04,589
590,,,,590
591,,,,591
592,,,,592
593,,,,593
594,2017-10-25,2017-12-13,2017-10-23,594
595,2017-08-14,2017-11-28,2017-08-13,595
596,,,,596
597,,,,597
598,2017-05-14,2017-07-21,2017-05-10,598
599,,,,599
600,2017-11-24,2018-01-19,2017-11-22,600
601,2017-07-20,2017-09-06,2017-07-18,601
602,2017-08-13,2018-01-26,2017-08-13,602
603,2017-08-31,2017-12-18,2017-08-31,603
604,2017-02-21,2017-04-05,2017-02-20,604
605,2017-07-27,2017-09-14,2017-07-23,605
606,2017-10-05,2018-01-22,2017-10-04,606
607,2017-12-29,2018-02-27,2017-12-28,607
608,,,,608
609,,,,609
610,2017-10-22,2017-12-15,2017-10-20,610
611,2017-05-12,2017-10-14,2017-05-08,611
612,,,,612
613,,,,613
614,2017-07-03,2017-12-29,2017-06-30,614
615,2017-11-06,2018-03-21,2017-11-03,615
616,2017-08-24,2018-02-17,2017-08-23,616
617,,,,617
618,2017-03-03,2017-07-05,2017-03-03,618
619,,,,619
620,2017-06-25,2017-09-22,2017-06-21,620
621,,,,621
622,2017-07-15,2017-10-19,2017-07-11,622
623,2017-06-17,2017-08-03,2017-06-14,623
624,2018-02-01,2018-05-26,2018-02-01,624
625,,,,625
626,2017-02-23,2017-04-21,2017-02-20,626
627,2017-06-03,2017-09-12,2017-06-01,627
628,2017-09-28,2017-12-03,2017-09-28,628
629,2017-12-19,2018-02-28,2017-12-18,629
630,2017-07-10,2017-12-02,2017-07-10,630
631,2017-09-13,2017-10-15,2017-09-09,631
632,2017-05-23,2017-07-14,2017-05-21,632
633,2018-03-31,2018-09-06,2018-03-28,633
634,2018-08-09,2019-01-07,2018-08-07,634
635,,,,635
636,2018-04-22,2018-09-10,2018-04-22,636
637,2018-10-27,2018-12-03,2018-10-23,637
638,,,,638
639,2018-08-06,2018-12-10,2018-08-04,639
640,2018-11-22,2019-05-05,2018-11-19,640
641,2018-03-22,2018-09-11,2018-03-18,641
642,,,,642
643,2018-09-10,2018-10-21,2018-09-10,643
644,2018-04-24,2018-10-17,2018-04-20,644
645,2018-04-11,2018-10-02,2018-04-08,645
646,2018-06-12,2018-11-19,2018-06-11,646
647,2018-09-15,2018-12-08,2018-09-14,647
648,,,,648
649,2018-05-25,2018-11-06,2018-05-24,649
650,,,,650
651,,,,651
652,,,,652
653,2018-05-15,2018-10-15,2018-05-15,653
654,,,,654
655,2018-12-18,2019-02-19,2018-12-18,655
656,,,,656
657,2018-07-21,2018-11-23,2018-07-19,657
658,,,,658
659,,,,659
660,,,,660
661,2018-04-07,2018-07-24,2018-04-04,661
662,,,,662
663,2018-07-05,2018-09-25,2018-07-03,663
664,,,,664
665,,,,665
666,2019-01-17,2019-04-10,2019-01-15,666
667,2018-11-21,2018-12-23,2018-11-20,667
668,,,,668
669,2018-03-26,2018-09-08,2018-03-23,669
670,,,,670
671,,,,671
672,,,,672
673,,,,673
674,2018-09-07,2018-10-18,2018-09-07,674
675,,,,675
676,,,,676
677,2018-11-19,2019-02-12,2018-11-15,677
678,,,,678
679,,,,679
680,2018-02-05,2018-04-01,2018-02-02,680
681,2018-12-24,2019-04-23,2018-12-20,681
682,,,,682
683,2018-11-10,2019-02-24,2018-11-10,683
684,,,,684
685,,,,685
686,,,,686
687,2018-12-18,2019-03-08,2018-12-18,687
688,2018-08-17,2018-09-20,2018-08-16,688
689,,,,689
690,2020-11-27,2021-01-03,2020-11-23,690
691,2020-02-22,2020-04-10,2020-02-21,691
692,,,,692
693,2020-07-27,2020-11-17,2020-07-23,693
694,,,,694
695,2020-05-18,2020-07-21,2020-05-16,695
696,2020-08-19,2020-10-20,2020-08-17,696
697,2020-07-16,2020-10-10,2020-07-13,697
698,,,,698
699,2021-01-29,2021-05-13,2021-01-28,699
700,2021-01-05,2021-04-29,2021-01-02,700
701,,,,701
702,2020-12-29,2021-05-14,2020-12-26,702
703,2020-11-29,2021-05-08,2020-11-29,703
704,2021-01-03,2021-02-16,2021-01-01,704
705,2020-10-29,2021-02-15,2020-10-29,705
706,2021-01-03,2021-06-27,2020-12-31,706
707,,,,707
708,,,,708
709,2020-05-10,2020-10-31,2020-05-08,709
710,2021-01-13,2021-03-08,2021-01-12,710
711,2020-03-14,2020-08-30,2020-03-13,711
712,2020-03-17,2020-07-08,2020-03-16,712
713,2020-02-27,2020-06-12,2020-02-27,713
714,,,,714
715,2020-11-18,2020-12-24,2020-11-15,715
716,2020-04-21,2020-05-28,2020-04-20,716
717,2020-08-27,2020-11-25,2020-08-27,717
718,2021-01-26,2021-03-26,2021-01-24,718
719,2020-09-18,2020-12-03,2020-09-17,719
720,,,,720
721,2020-04-26,2020-07-15,2020-04-23,721
722,2020-11-06,2021-03-14,2020-11-05,722
723,,,,723
724,2020-06-25,2020-09-18,2020-06-25,724
725,2020-04-29,2020-07-16,2020-04-28,725
726,,,,726
727,2020-06-17,2020-11-20,2020-06-17,727
728,2020-04-03,2020-08-15,2020-03-30,728
729,2020-05-15,2020-08-05,2020-05-12,729
730,,,,730
731,,,,731
732,,,,732
733,2020-08-22,2020-11-17,2020-08-18,733
734,2020-08-28,2020-12-28,2020-08-24,734
735,2020-03-14,2020-09-08,2020-03-12,735
736,,,,736
737,,,,737
738,2020-07-12,2020-10-12,2020-07-12,738
739,,,,739
740,2020-06-11,2020-09-24,2020-06-07,740
741,,,,741
742,2019-07-15,2019-09-08,2019-07-11,742
743,2019-02-19,2019-08-08,2019-02-16,743
744,2019-03-21,2019-04-22,2019-03-21,744
745,2019-09-28,2019-12-22,2019-09-25,745
746,2019-11-30,2020-05-06,2019-11-30,746
747,,,,747
748,,,,748
749,2019-12-07,2020-04-06,2019-12-03,749
750,,,,750
751,,,,751
752,2019-09-03,2019-10-28,2019-09-01,752
753,,,,753
754,2019-10-22,2020-04-01,2019-10-20,754
755,2019-04-28,2019-10-12,2019-04-27,755
756,2019-07-29,2019-10-10,2019-07-25,756
757,,,,757
758,,,,758
759,,,,759
760,2019-06-16,2019-11-11,2019-06-12,760
761,2019-04-04,2019-09-07,2019-03-31,761
762,2019-12-12,2020-02-04,2019-12-12,762
